"id","article_id","commande_id"
2541,313012,443026
2542,217059,437029
2543,249123,437029
2544,368001,432047
2545,244132,445006
2546,243126,446005
2547,271002,438004
2548,381158,441013
2549,322038,446011
2550,364056,450009
2551,,441022
2552,381158,448017
2553,323047,448017
2554,381158,446020
2555,277069,444017
2556,362053,446020
2557,364061,442021
2558,243126,437029
2559,269072,440035
2560,218026,437030
2561,,440038
2562,247100,439002
2563,194018,445006
2564,278015,438004
2565,269072,448006
2566,243126,441013
2567,309027,441015
2568,249140,438016
2569,295010,432035
2570,217059,441022
2571,278015,438023
2572,246070,448017
2573,,446011
2574,304018,444017
2575,214041,442021
2576,243075,437029
2577,247082,440035
2578,381158,440035
2579,244011,437030
2580,241032,437030
2581,325079,432047
2582,,445006
2583,305014,437003
2584,269003,445006
2585,243080,442006
2586,247100,443007
2587,270001,448006
2588,325075,444009
2589,247100,440019
2590,243126,440019
2591,297052,432029
2592,322013,446011
2593,194018,445018
2594,285011,439022
2595,,432035
2596,215061,432035
2597,249123,438023
2598,323020,438023
2599,287004,438023
2600,321075,448017
2601,241061,448017
2602,364056,444017
2603,219059,446020
2604,,450009
2605,411002,445006
2606,249140,438004
2607,313017,439009
2608,324055,446011
2609,364056,441015
2610,321017,441015
2611,364260,448011
2612,243009,448011
2613,362053,439022
2614,,432035
2615,432014,444017
2616,,450009
2617,241127,442021
2618,243126,442021
2619,217028,443026
2620,216064,440035
2621,,440035
2622,364056,437030
2623,322088,437030
2624,326088,432047
2625,271078,440038
2626,244099,440038
2627,,441013
2628,194018,448011
2629,244011,439020
2630,215046,446005
2631,411002,445018
2632,365256,432035
2633,305014,441022
2634,220013,448017
2635,285011,442021
2636,327065,442021
2637,308016,443026
2638,286005,437030
2639,323047,437030
2640,362054,443007
2641,293007,446005
2642,183029,446005
2643,216058,446005
2644,249123,444009
2645,221051,439022
2646,362054,439024
2647,297052,440026
2648,381158,440019
2649,327031,448017
2650,183029,444017
2651,322013,446020
2652,255036,440035
2653,183029,454001
2654,183029,454001
2655,,440019
2656,381158,464001
2657,286005,464003
2658,216059,466005
2659,322145,468004
2660,,459016
2661,358184,464005
2662,216056,465010
2663,183029,465010
2664,249123,424025
2665,198022,461015
2666,362053,461017
2667,278015,463013
2668,183029,463013
2669,194018,434031
2670,312012,466020
2671,362053,466020
2672,,458023
2673,249123,458023
2674,269003,458023
2675,381158,458031
2676,247100,458031
2677,323047,464022
2678,325061,424048
2679,304018,424048
2680,368001,466025
2681,217059,464026
2682,407001,461036
2683,,424054
2684,,437003
2685,,461014
2686,321075,461014
2687,,440019
2688,410065,464001
2689,249134,459001
2690,365256,464001
2691,325079,455003
2692,,464003
2693,,457010
2694,,457010
2695,249123,424020
2696,355040,465004
2697,241088,424020
2698,381158,468004
2699,365256,466005
2700,220014,468004
2701,,464005
2702,323133,461009
2703,381158,465010
2704,,468009
2705,216058,468009
2706,217059,460010
2707,249140,460010
2708,314010,461014
2709,325061,441011
2710,364056,466020
2711,270001,465019
2712,243126,465020
2713,243117,458031
2714,364056,448006
2715,214041,458031
2716,243113,465025
2717,323133,455025
2718,243126,424046
2719,249137,424048
2720,269028,457010
2721,322013,455031
2722,320047,466027
2723,,424054
2724,321075,467047
2725,194018,464001
2726,247109,459001
2727,295004,464003
2728,269075,467004
2729,,464003
2730,366040,466005
2731,241028,459016
2732,322145,459016
2733,328003,464005
2734,321005,461009
2735,249140,465010
2736,,447007
2737,325069,460010
2738,,434028
2739,,461014
2740,293007,444009
2741,293007,461017
2742,325079,434031
2743,194018,465018
2744,,465018
2745,,458023
2746,219055,458023
2747,193030,465019
2748,,465019
2749,362053,458031
2750,249123,461024
2751,183029,448006
2752,381158,461024
2753,196027,455025
2754,217059,464022
2755,366040,455027
2756,305001,424048
2757,411043,468032
2758,325069,468032
2759,314010,466025
2760,295004,455031
2761,269003,461036
2762,324080,461014
2763,321014,459001
2764,191011,455003
2765,287004,464003
2766,321075,465004
2767,355040,466005
2768,,459016
2769,217059,464005
2770,327054,464005
2771,323133,465010
2772,325079,465010
2773,,465010
2774,321013,468009
2775,,461014
2776,,461017
2777,,463013
2778,216059,463013
2779,271002,465018
2780,241025,466020
2781,278069,466020
2782,,458031
2783,183029,448006
2784,278015,458031
2785,,455025
2786,248084,424046
2787,322013,463026
2788,,461036
2789,278015,458042
2790,,434047
2791,325075,434047
2792,255028,459001
2793,241025,464003
2794,241092,424020
2795,366231,459016
2796,362054,461009
2797,440028,461009
2798,217059,465010
2799,365256,468009
2800,243126,460010
2801,,461014
2802,355040,444009
2803,322013,461015
2804,295004,461017
2805,,461017
2806,191011,434031
2807,368001,434031
2808,381158,434031
2809,297055,458023
2810,,465019
2811,241028,465019
2812,310027,465019
2813,326005,455025
2814,200002,424046
2815,245065,424046
2816,,424046
2817,368001,464022
2818,297052,424048
2819,249123,466025
2820,432014,424052
2821,,466027
2822,322149,424052
2823,194022,462042
2824,322117,464026
2825,214041,464026
2826,314010,464026
2827,325069,467035
2828,191011,461036
2829,440028,458042
2830,325079,434047
2831,295010,464001
2832,278015,464003
2833,249123,464003
2834,,457010
2835,,466005
2836,216058,459016
2837,323047,459016
2838,285011,468004
2839,194018,465010
2840,214015,424025
2841,,424025
2842,,461017
2843,,463013
2844,,434031
2845,,465020
2846,183029,448006
2847,198022,461024
2848,295004,461027
2849,,465025
2850,305014,465025
2851,249123,439020
2852,364056,424048
2853,271002,459032
2854,207002,466027
2855,364061,464026
2856,198013,464001
2857,,455003
2858,381158,467004
2859,311005,464003
2860,381158,424020
2861,,457010
2862,247100,465004
2863,293007,465004
2864,381158,465004
2865,273004,424020
2866,381158,466005
2867,325079,459016
2868,362053,459016
2869,214041,464005
2870,241116,464005
2871,183029,464005
2872,362054,465010
2873,244081,468009
2874,241127,460010
2875,364056,466012
2876,183029,461014
2877,297052,463013
2878,194018,461015
2879,216019,440019
2880,219059,458023
2881,,465019
2882,,465020
2883,,465019
2884,,458031
2885,,455025
2886,293007,455025
2887,255006,424048
2888,270071,468032
2889,249131,466027
2890,241092,458042
2891,245101,458042
2892,,437003
2893,325069,461014
2894,193010,464001
2895,320010,457010
2896,216058,466005
2897,381158,459016
2898,321128,464005
2899,365318,464005
2900,249050,461009
2901,247100,468009
2902,,460010
2903,323133,462024
2904,277069,463013
2905,,463013
2906,355040,441011
2907,359001,465018
2908,,458023
2909,301025,465019
2910,257014,466025
2911,364061,466025
2912,249075,466025
2913,321128,468032
2914,322013,455031
2915,298023,466027
2916,,464003
2917,362054,459016
2918,249123,465010
2919,322145,462024
2920,249140,462024
2921,,461015
2922,325058,461017
2923,327065,434031
2924,326055,465018
2925,311005,458023
2926,287008,458023
2927,,465019
2928,255006,461024
2929,323060,465019
2930,381158,461027
2931,366040,465025
2932,249123,455025
2933,321005,468032
2934,325075,468032
2935,194018,460034
2936,327013,467035
2937,325069,424054
2938,241028,424054
2939,194018,464003
2940,308037,464003
2941,217059,464003
2942,243087,424020
2943,410065,468004
2944,191011,459016
2945,247100,464005
2946,278015,465010
2947,243064,441010
2948,381158,463013
2949,183029,463013
2950,362054,440019
2951,278015,446005
2952,325079,441011
2953,257014,458031
2954,,461024
2955,194018,461027
2956,364061,465025
2957,304018,464022
2958,183029,464022
2959,308016,464022
2960,249137,424048
2961,,468032
2962,217059,462042
2963,249123,461036
2964,249123,458042
2965,243126,458042
2966,325079,467047
2967,271078,467004
2968,255036,465004
2969,248102,424020
2970,,466005
2971,278015,468004
2972,249123,468004
2973,364056,465010
2974,365256,465010
2975,321027,465010
2976,271092,466012
2977,321027,461014
2978,312012,463013
2979,,463013
2980,241025,466020
2981,366040,458023
2982,271002,458023
2983,271002,465019
2984,358184,468032
2985,366040,434040
2986,194018,463026
2987,269019,463026
2988,298023,463026
2989,305014,461036
2990,,434047
2991,297052,467004
2992,295004,467004
2993,327108,467004
2994,198013,464003
2995,249123,465004
2996,298008,465004
2997,,459016
2998,271002,465010
2999,362054,424025
3000,295005,463013
3001,241127,434031
3002,295005,434031
3003,308037,458023
3004,,465020
3005,241028,465019
3006,365256,458031
3007,255036,461027
3008,449015,455025
3009,322050,455027
3010,,424048
3011,285011,466025
3012,365256,468032
3013,323056,466025
3014,249134,459032
3015,278015,455031
3016,304009,464026
3017,215061,424054
3018,246091,458042
3019,298008,437003
3020,,437003
3021,277012,434047
3022,277069,457010
3023,,464003
3024,301025,464003
3025,364056,459016
3026,365256,459016
3027,277069,468009
3028,,468009
3029,410065,440019
3030,270001,462024
3031,218062,461014
3032,323047,461014
3033,362053,434031
3034,194018,466020
3035,321094,446020
3036,191011,458023
3037,,458031
3038,311010,465019
3039,,458031
3040,293007,458031
3041,,465025
3042,,424046
3043,358002,464022
3044,308040,455027
3045,269085,424048
3046,249137,424048
3047,217059,468032
3048,243126,459032
3049,241116,459032
3050,330004,459032
3051,322013,463026
3052,183029,463026
3053,181007,461036
3054,249133,458042
3055,191011,465004
3056,198013,440035
3057,368001,468009
3058,313014,500035
3059,312011,526016
3060,287004,512052
3061,216059,518076
3062,322145,503005
3063,323100,503005
3064,249106,503005
3065,326088,498007
3066,255036,499011
3067,364061,498009
3068,241084,498009
3069,271051,501016
3070,255036,505008
3071,249123,505008
3072,277012,506009
3073,301025,496003
3074,,496003
3075,,495012
3076,325079,501006
3077,366040,503017
3078,321027,495014
3079,245078,497019
3080,216064,512012
3081,241116,509011
3082,324049,509011
3083,321027,509011
3084,,509011
3085,248096,499030
3086,326050,499030
3087,295005,499030
3088,322145,493031
3089,305001,497033
3090,247063,506027
3091,287004,511021
3092,,511021
3093,217059,497043
3094,183029,518008
3095,217059,479006
3096,301025,479006
3097,,506036
3098,,500035
3099,298023,500035
3100,305014,500035
3101,322112,500036
3102,216059,525004
3103,,500042
3104,309026,503041
3105,194018,503041
3106,310015,517020
3107,249134,517020
3108,273020,512038
3109,322027,512038
3110,365318,517023
3111,246034,508041
3112,,526002
3113,323109,503005
3114,321056,503005
3115,410065,499008
3116,249123,493005
3117,249123,506006
3118,269047,503005
3119,249140,503005
3120,362054,503005
3121,325075,502012
3122,323020,502012
3123,362053,497025
3124,269003,501006
3125,217059,512012
3126,321014,512012
3127,248101,499030
3128,325079,499030
3129,322088,499030
3130,,493031
3131,359001,493031
3132,368001,493031
3133,214038,509011
3134,216064,501017
3135,278015,501017
3136,217059,495032
3137,365256,518008
3138,249099,518008
3139,183029,479006
3140,,509030
3141,368001,517018
3142,325075,517018
3143,322145,493052
3144,269003,517020
3145,217039,517023
3146,277069,508039
3147,278015,499006
3148,257014,508034
3149,322016,509030
3150,257014,518027
3151,248095,530007
3152,269028,509055
3153,218049,552012
3154,,531015
3155,327013,531015
3156,,505064
3157,315021,538015
3158,,531021
3159,362053,508070
3160,241127,508070
3161,,531027
3162,249123,526036
3163,321128,529023
3164,293007,530023
3165,518028,518068
3166,,531074
3167,312012,505094
3168,323047,505094
3169,,531046
3170,324080,531046
3171,191011,512082
3172,,517078
3173,255036,555036
3174,241116,530048
3175,554016,509104
3176,531043,526060
3177,244106,526060
3178,312011,526060
3179,362053,556040
3180,,518087
3181,,531058
3182,364333,531058
3183,322038,505110
3184,243118,531063
3185,241116,555036
3186,,518106
3187,216064,538064
3188,325075,556040
3189,,531072
3190,381070,556052
3191,,531073
3192,,556054
3193,216058,556058
3194,217059,526077
3195,221026,531085
3196,293007,495130
3197,382013,517078
3198,217059,503005
3199,,499006
3200,295004,499008
3201,320030,498007
3202,241046,506006
3203,308016,506009
3204,,505008
3205,322112,511003
3206,241116,511003
3207,364056,511005
3208,365256,501006
3209,220043,496018
3210,215061,503017
3211,322013,509011
3212,255006,499030
3213,300021,501034
3214,298008,517003
3215,249134,495025
3216,255036,495032
3217,278015,495032
3218,243126,508027
3219,248096,508027
3220,243118,500035
3221,297019,500035
3222,327040,522002
3223,322112,493005
3224,219054,503041
3225,365256,500042
3226,247082,512038
3227,216064,512038
3228,293007,501005
3229,362053,493005
3230,498002,498007
3231,215045,498007
3232,,498007
3233,183029,498009
3234,246130,498009
3235,321128,499011
3236,365256,506006
3237,364056,497025
3238,257022,506009
3239,325069,505008
3240,,512002
3241,265002,508007
3242,498008,497019
3243,255038,499011
3244,219059,505018
3245,286005,505018
3246,200002,509011
3247,193030,499030
3248,324056,499030
3249,323047,499030
3250,220043,493031
3251,,493031
3252,200006,501034
3253,365318,506027
3254,249134,495029
3255,249140,495032
3256,,495032
3257,366040,508027
3258,243113,518008
3259,270001,497043
3260,295004,497043
3261,368001,479006
3262,,505032
3263,285011,509030
3264,365320,508034
3265,243075,517018
3266,217059,517020
3267,,500042
3268,449015,500045
3269,217059,512038
3270,325079,517023
3271,,501060
3272,527003,505053
3273,217059,505053
3274,243126,518035
3275,248084,527011
3276,194018,526016
3277,191011,509055
3278,312011,496003
3279,243126,503005
3280,278015,503005
3281,291014,499011
3282,327008,501017
3283,216056,503005
3284,327070,494005
3285,,503005
3286,243104,501006
3287,364056,498007
3288,325069,498007
3289,,506006
3290,,506006
3291,214041,506006
3292,,500014
3293,273041,500014
3294,330004,505008
3295,313031,511003
3296,365256,503017
3297,218062,503017
3298,278015,497019
3299,330004,499011
3300,327040,509011
3301,272013,509011
3302,,505018
3303,,497025
3304,305014,509011
3305,325059,503005
3306,191011,494005
3307,323109,494005
3308,287004,501006
3309,269028,499011
3310,365213,498009
3311,313016,499011
3312,308016,499011
3313,217059,506006
3314,293007,497025
3315,449015,511005
3316,241108,508007
3317,273004,503017
3318,270001,499011
3319,293010,499011
3320,310015,499030
3321,219055,493031
3322,257014,493031
3323,249123,506027
3324,362053,508021
3325,217059,508021
3326,200006,508021
3327,322031,495029
3328,269047,500035
3329,432036,509030
3330,241127,525004
3331,304018,525004
3332,241116,517020
3333,285011,500045
3334,305014,500045
3335,323073,517023
3336,308016,517023
3337,246079,499006
3338,287004,505018
3339,247040,508041
3340,309027,496003
3341,364056,503005
3342,219054,499008
3343,326045,498009
3344,277054,502012
3345,366040,502020
3346,,494005
3347,191011,506006
3348,325079,506009
3349,323060,496003
3350,,496003
3351,355040,511003
3352,216059,511003
3353,320115,511005
3354,,496018
3355,359001,503017
3356,,495014
3357,321027,497019
3358,323098,512012
3359,321037,499030
3360,308026,501034
3361,249123,517003
3362,355040,517003
3363,362053,517003
3364,243126,495032
3365,216056,497043
3366,249075,500035
3367,274001,500036
3368,,505032
3369,241127,501016
3370,255036,512038
3371,244106,512038
3372,330004,508041
3373,244132,508034
3374,217059,518035
3375,527003,509051
3376,255006,509051
3377,330004,501060
3378,325114,505053
3379,362053,501065
3380,312012,527011
3381,304018,531007
3382,321128,526016
3383,241084,494005
3384,440028,501006
3385,,499006
3386,273020,499008
3387,,493005
3388,249134,498009
3389,278015,502020
3390,247100,511005
3391,297055,508007
3392,308037,508007
3393,,495012
3394,362053,495012
3395,432014,495012
3396,323133,513001
3397,364061,503017
3398,321094,503017
3399,324027,497025
3400,303019,509011
3401,323109,499030
3402,200006,501034
3403,355040,497033
3404,270054,517003
3405,320037,495025
3406,219059,501017
3407,325079,496003
3408,321128,503005
3409,323133,503005
3410,325075,501006
3411,241127,499008
3412,323047,498007
3413,217059,499011
3414,216059,506009
3415,191011,505008
3416,215045,505008
3417,243126,512002
3418,322067,503017
3419,301025,497026
3420,,497025
3421,243052,497025
3422,217059,499030
3423,257014,501034
3424,215061,508021
3425,498008,498007
3426,305014,495032
3427,366040,518008
3428,243080,518008
3429,304018,495029
3430,,500036
3431,183029,500036
3432,321027,500036
3433,327039,505032
3434,216059,509030
3435,449015,493052
3436,243009,508034
3437,498008,500042
3438,440028,512038
3439,,505018
3440,200003,508041
3441,271051,496003
3442,243126,499006
3443,362053,499006
3444,241127,498007
3445,365320,498007
3446,219059,498007
3447,325079,503005
3448,326030,503005
3449,362054,494005
3450,324056,499011
3451,278015,508007
3452,,498007
3453,326088,513001
3454,217059,496018
3455,355040,496018
3456,245085,497025
3457,269028,497025
3458,308016,497025
3459,298023,509011
3460,272054,517003
3461,,517003
3462,243049,506027
3463,293007,495030
3464,365256,508027
3465,241127,500031
3466,,500035
3467,322112,500035
3468,440028,509030
3469,358226,493052
3470,313032,508034
3471,326005,508034
3472,322145,517020
3473,,500045
3474,274001,512038
3475,358002,496045
3476,191011,499006
3477,295008,508041
3478,194018,508041
3479,249075,518035
3480,241127,527011
3481,358226,530007
3482,518028,538006
3483,217059,512052
3484,241061,526026
3485,,529023
3486,,529011
3487,321005,529023
3488,241060,529023
3489,247065,529023
3490,325079,527030
3491,382014,508070
3492,365318,530021
3493,325075,529023
3494,325069,529023
3495,323133,529023
3496,322112,526036
3497,518077,517066
3498,322148,531074
3499,321128,531074
3500,,531074
3501,243080,505094
3502,,505094
3503,293007,512082
3504,322148,529047
3505,518077,531047
3506,362052,529048
3507,305014,555032
3508,293007,531053
3509,518077,530050
3510,,530050
3511,,527074
3512,531043,531058
3513,362052,526064
3514,527003,495111
3515,269028,495111
3516,324027,495115
3517,273020,531063
3518,269072,531063
3519,,531046
3520,368001,518106
3521,,517096
3522,217059,556040
3523,,555049
3524,227002,556052
3525,320047,531073
3526,362053,531074
3527,,556054
3528,183029,509130
3529,364333,556058
3530,323100,526077
3531,217059,508122
3532,221021,531085
3533,135012,531089
3534,325079,512117
3535,362053,505137
3536,,505137
3537,,527090
3538,,495130
3539,364056,495115
3540,364061,503005
3541,364056,501006
3542,278015,498007
3543,325075,501016
3544,,500014
3545,245039,506009
3546,365213,511005
3547,,498007
3548,362053,503017
3549,297013,499011
3550,322013,509011
3551,364056,497026
3552,,497025
3553,277055,497026
3554,321075,497026
3555,241061,499030
3556,295004,499030
3557,327047,497033
3558,327008,509014
3559,362053,511021
3560,214041,497043
3561,194018,508034
3562,497001,500042
3563,217059,503041
3564,325075,500042
3565,365256,517020
3566,324049,500042
3567,,517020
3568,247100,517020
3569,302019,500045
3570,255028,508041
3571,368001,495052
3572,365256,501005
3573,191011,498007
3574,365256,498007
3575,326050,499011
3576,255036,506006
3577,,506009
3578,362053,505008
3579,323060,511003
3580,200006,511005
3581,,495012
3582,241028,495012
3583,201006,509011
3584,,509011
3585,277069,499030
3586,,499030
3587,,499030
3588,,501034
3589,313020,501034
3590,325114,495030
3591,326045,498007
3592,324027,509014
3593,322013,509014
3594,249048,479006
3595,241127,500035
3596,249133,500035
3597,249123,493052
3598,,500042
3599,322088,500045
3600,247100,501006
3601,321027,517023
3602,,496045
3603,287004,505053
3604,183029,529011
3605,327031,529011
3606,249050,526016
3607,368001,538006
3608,,527016
3609,364061,508059
3610,315015,508059
3611,326088,529014
3612,,555005
3613,293010,508065
3614,309025,538015
3615,217039,556011
3616,527003,508070
3617,527003,530021
3618,355040,538020
3619,320020,540001
3620,362053,526036
3621,518028,512065
3622,364056,518068
3623,325069,518076
3624,,517061
3625,508089,531074
3626,,518087
3627,327040,556027
3628,220014,555032
3629,277012,555032
3630,518077,531052
3631,241127,555036
3632,,530050
3633,218062,530050
3634,,527074
3635,216056,531058
3636,249140,505110
3637,295004,505117
3638,247082,531063
3639,,531063
3640,217059,531063
3641,269003,555032
3642,,518106
3643,,518106
3644,,538064
3645,518077,517096
3646,313032,556053
3647,183029,556054
3648,382068,556058
3649,278069,529080
3650,518077,556058
3651,313032,556061
3652,249114,531089
3653,295004,531089
3654,183029,531089
3655,,512119
3656,241116,501017
3657,278055,505008
3658,243126,511003
3659,313031,508007
3660,274001,508007
3661,183029,495012
3662,,496018
3663,247080,503017
3664,285011,503017
3665,366040,512012
3666,321101,499030
3667,243113,495029
3668,,508027
3669,269003,508027
3670,327008,513001
3671,278015,497043
3672,217059,500035
3673,323047,500035
3674,325069,495029
3675,312003,505032
3676,,505032
3677,247063,509030
3678,362054,508034
3679,,508034
3680,193010,500042
3681,365320,508041
3682,359001,508041
3683,246062,508041
3684,364056,518035
3685,366040,518035
3686,366055,518035
3687,135012,518035
3688,247087,509051
3689,278015,509051
3690,325053,501060
3691,243126,509055
3692,323073,542001
3693,297052,508059
3694,324056,526023
3695,362054,512052
3696,527003,555006
3697,191011,505064
3698,311020,550002
3699,368001,538015
3700,183029,538015
3701,249140,508065
3702,365318,508065
3703,248102,530021
3704,362052,530023
3705,325069,512065
3706,365320,509055
3707,381065,555006
3708,362052,518076
3709,,556027
3710,246050,517066
3711,381070,517062
3712,269003,517066
3713,531043,531046
3714,362052,531046
3715,217059,555032
3716,325069,529048
3717,325079,555032
3718,249106,517078
3719,293007,517078
3720,381009,555036
3721,364260,555036
3722,191011,530048
3723,,530050
3724,327039,509104
3725,305014,505110
3726,,531063
3727,313012,509111
3728,324049,509111
3729,325079,518106
3730,255006,518106
3731,527003,538064
3732,,538064
3733,,505117
3734,200002,505117
3735,217039,555049
3736,249140,556052
3737,305014,556052
3738,217059,531073
3739,322148,555052
3740,322117,555052
3741,241085,556053
3742,,509130
3743,247019,538073
3744,,538075
3745,244132,538075
3746,308020,526077
3747,322148,526077
3748,193010,526077
3749,362052,505129
3750,293007,508122
3751,274001,508122
3752,518077,508122
3753,247100,505129
3754,410065,531085
3755,241116,531085
3756,293007,518076
3757,,505137
3758,277056,505137
3759,531043,527090
3760,244132,501017
3761,243126,500035
3762,320010,500035
3763,277069,512038
3764,285011,508039
3765,362054,506009
3766,244014,506009
3767,355040,512002
3768,246054,495012
3769,295004,496018
3770,243126,503017
3771,293007,497019
3772,249123,505018
3773,320037,509011
3774,214015,499030
3775,364056,499030
3776,135012,499030
3777,247098,499030
3778,355055,501034
3779,201007,509014
3780,295005,500031
3781,247100,497043
3782,322038,518008
3783,271078,500036
3784,247096,500036
3785,315021,508034
3786,327008,517018
3787,301025,520004
3788,243126,525004
3789,298023,500045
3790,269072,512038
3791,,512038
3792,183029,512038
3793,183029,517023
3794,449015,508039
3795,366040,508039
3796,,526002
3797,,512002
3798,312017,508007
3799,271002,513001
3800,321072,503017
3801,327039,495014
3802,286005,497019
3803,300021,505008
3804,,505018
3805,322112,499030
3806,322093,499030
3807,203001,501034
3808,243117,497033
3809,308020,494005
3810,249131,495029
3811,,495029
3812,295004,495032
3813,278015,511021
3814,191011,500031
3815,322038,513001
3816,273069,497043
3817,193010,479006
3818,,500035
3819,194018,500036
3820,287008,508034
3821,322031,508034
3822,,501016
3823,191011,496045
3824,518025,505053
3825,183029,531007
3826,,555002
3827,244119,555002
3828,247109,526023
3829,220043,531015
3830,247100,531015
3831,220024,509055
3832,216064,495073
3833,269003,505064
3834,313032,538015
3835,366040,527030
3836,273051,527030
3837,241092,530021
3838,364056,540001
3839,527003,526036
3840,244119,530023
3841,322038,530023
3842,297055,512065
3843,293010,512065
3844,191011,518068
3845,366040,556027
3846,255006,531074
3847,214041,505094
3848,249114,555032
3849,362053,531053
3850,313031,530048
3851,,530050
3852,,509104
3853,298023,526060
3854,,495115
3855,216064,531063
3856,191011,517061
3857,274001,556027
3858,,531072
3859,293004,556053
3860,518028,556054
3861,297055,538073
3862,183029,529080
3863,,529080
3864,278065,526077
3865,285011,526077
3866,,508122
3867,,531085
3868,244132,531089
3869,,505137
3870,,509150
3871,219059,495130
3872,312012,518008
3873,277056,500035
3874,,500035
3875,249123,503017
3876,365256,497043
3877,,517018
3878,305014,525004
3879,362054,525004
3880,220043,499030
3881,183029,494005
3882,411002,518008
3883,411002,500036
3884,183029,501016
3885,249099,518035
3886,215061,493031
3887,269028,479006
3888,323133,500036
3889,365256,505032
3890,196027,493052
3891,309025,508034
3892,,526002
3893,321128,530007
3894,365318,530007
3895,,497033
3896,325041,501017
3897,249140,495030
3898,325075,508027
3899,323133,508027
3900,325035,500031
3901,365256,509030
3902,498008,517018
3903,325069,517018
3904,325079,517020
3905,326022,512038
3906,364056,526002
3907,321014,501060
3908,191011,530007
3909,270001,505053
3910,293007,505053
3911,368001,531007
3912,362053,530007
3913,255006,555001
3914,527003,508059
3915,362052,509058
3916,249096,531015
3917,278015,512052
3918,325114,512052
3919,308016,495073
3920,,555006
3921,310027,495073
3922,321046,526026
3923,243126,531021
3924,249131,529011
3925,200003,556013
3926,277069,529023
3927,193010,508070
3928,362052,530021
3929,322148,538020
3930,365256,540001
3931,219055,526036
3932,323133,526036
3933,322031,517062
3934,,517066
3935,358002,517062
3936,241040,505094
3937,321075,505094
3938,362052,505094
3939,527043,512082
3940,518077,512084
3941,305014,512084
3942,324052,555032
3943,326049,517078
3944,323020,531052
3945,277069,530050
3946,325075,556027
3947,247098,509104
3948,269028,527074
3949,,509105
3950,531043,509105
3951,287005,509105
3952,,495111
3953,269003,505110
3954,326043,509107
3955,243118,512092
3956,322148,512092
3957,518077,556046
3958,362053,517066
3959,508089,531063
3960,,556040
3961,518077,531072
3962,183029,556053
3963,314010,538073
3964,191011,505129
3965,309027,508122
3966,216058,531085
3967,323133,517078
3968,244106,527090
3969,241056,512084
3970,366040,495115
3971,271002,495030
3972,249137,508007
3973,243118,509014
3974,241127,495032
3975,325079,508027
3976,249123,497043
3977,298023,479006
3978,324049,500035
3979,,505032
3980,304018,500036
3981,244136,493052
3982,323133,517023
3983,243113,526002
3984,,508034
3985,244132,518027
3986,305014,518035
3987,327008,530007
3988,278015,501065
3989,,518041
3990,325061,526016
3991,,526016
3992,322145,526016
3993,518028,509055
3994,325069,509055
3995,313020,538006
3996,297052,529013
3997,304018,529013
3998,313031,508059
3999,271002,508059
4000,216019,509058
4001,216056,509058
4002,322149,508065
4003,364056,556011
4004,322149,508070
4005,217059,530021
4006,,530021
4007,323133,538020
4008,323100,538020
4009,304009,540001
4010,293007,526036
4011,325079,526036
4012,249123,512070
4013,323133,531074
4014,278055,505094
4015,,505094
4016,531042,556027
4017,249050,555032
4018,322031,529047
4019,531043,529048
4020,323053,529048
4021,,555032
4022,324056,555032
4023,216064,517078
4024,518028,530050
4025,309025,509104
4026,194018,526060
4027,313020,556040
4028,249131,518087
4029,,556046
4030,364056,556046
4031,531043,531063
4032,527003,512095
4033,270001,555032
4034,327039,531046
4035,218062,531046
4036,285011,526069
4037,217054,538064
4038,518077,509130
4039,362053,517061
4040,269003,517061
4041,527003,529080
4042,355040,529080
4043,194018,556058
4044,183029,509137
4045,,505129
4046,518077,531085
4047,,508122
4048,,508122
4049,269080,531085
4050,243070,505137
4051,278015,512119
4052,243113,505137
4053,527003,512119
4054,,512119
4055,322148,517078
4056,217059,518008
4057,301025,500035
4058,366040,525004
4059,217054,518008
4060,320053,506036
4061,325069,500035
4062,321128,500036
4063,243113,500035
4064,411002,500035
4065,255036,525004
4066,255006,525004
4067,325069,500042
4068,305023,500035
4069,364056,522002
4070,183029,505032
4071,527003,518035
4072,322038,505053
4073,326045,531007
4074,277069,531007
4075,527003,538006
4076,183029,527016
4077,551004,555002
4078,322093,508059
4079,255006,529014
4080,295004,512052
4081,367161,505064
4082,366040,529023
4083,243092,529023
4084,243126,527030
4085,,508070
4086,248096,530021
4087,218062,531027
4088,366040,538020
4089,323133,540001
4090,255028,527038
4091,325069,527038
4092,325075,527038
4093,,512070
4094,381070,517061
4095,191011,517066
4096,183029,505094
4097,293010,555032
4098,,529047
4099,325075,529048
4100,,529048
4101,321027,495096
4102,246130,530048
4103,362053,556027
4104,362054,526060
4105,216059,526060
4106,,509105
4107,321046,512092
4108,308016,509111
4109,215045,531046
4110,298023,526069
4111,,509116
4112,,555049
4113,217059,556052
4114,247100,556054
4115,531042,509137
4116,219055,538078
4117,,538078
4118,325075,531052
4119,364056,517096
4120,244136,518035
4121,302005,501060
4122,322148,505053
4123,449015,501065
4124,241127,509055
4125,247065,538006
4126,244081,538006
4127,216059,538006
4128,309027,508059
4129,314010,555005
4130,269079,555006
4131,309027,495073
4132,325079,505064
4133,323133,550002
4134,364056,526026
4135,217059,538015
4136,362052,529023
4137,221051,508070
4138,325069,538020
4139,217059,540001
4140,322118,526036
4141,278015,526036
4142,359001,526036
4143,366040,527038
4144,,538006
4145,323109,530034
